t_s,muestra,modo_decision,pose_fuente,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion,bloqueo_contador
0.704,11,kalman,supervisor,19,8,0,1.16094,13,1,68.098,66.564,69.68,65.622,67.331,67.637,68.579,0.16916,3.72154,1.26228,1.54488,0.002832,0.04425,0.07737,-1.21522,-1.11042,1.58536,68.579,2.133,2.258,SEGUIR_RUTA,0
0.768,12,kalman,supervisor,19,8,0,1.15813,13,1,68.155,73.454,60.339,66.996,70.805,68.593,69.247,0.17049,3.75068,1.40044,1.68932,0.002897,0.04526,0.03868,-1.21526,-1.10761,1.58815,69.247,2.144,2.246,SEGUIR_RUTA,0
0.832,13,kalman,supervisor,19,8,0,1.15532,13,1,66.619,68.489,62.182,72.358,67.554,67.734,69.245,0.1714,3.77071,1.5386,1.83376,0.002897,0.04526,0.03868,-1.21531,-1.1048,1.59044,69.245,2.153,2.237,SEGUIR_RUTA,0
0.896,14,kalman,supervisor,19,8,0,1.15251,13,1,69.809,69.763,66.024,70.967,69.786,67.798,69.626,0.17202,3.78446,1.67676,1.9782,0.002897,0.04526,0.03868,-1.21537,-1.10199,1.59231,69.626,2.16,2.23,SEGUIR_RUTA,0
0.96,15,kalman,supervisor,19,8,0,1.1497,13,1,67.51,65.362,69.295,68.284,66.436,68.382,69.357,0.17245,3.79387,1.81492,2.11636,0.002832,0.04425,-0.0,-1.21544,-1.09918,1.59386,69.357,2.167,2.224,SEGUIR_RUTA,0
1.024,16,kalman,supervisor,19,8,0,1.14689,13,1,72.056,63.584,67.125,62.728,67.82,68.48,69.379,0.17274,3.80032,1.95308,2.2608,0.002897,0.04526,0.03868,-1.2155,-1.09637,1.59512,69.379,2.172,2.218,SEGUIR_RUTA,0
1.088,17,kalman,supervisor,19,8,0,1.14408,13,1,61.21,67.347,69.334,69.812,64.278,67.175,68.778,0.17294,3.80473,2.09124,2.39896,0.002832,0.04425,0.0,-1.21557,-1.09356,1.59617,68.778,2.176,2.214,SEGUIR_RUTA,0
1.152,18,kalman,supervisor,19,8,0,1.14127,13,1,62.1,67.006,63.979,69.308,64.553,66.575,68.334,0.17308,3.80775,2.2294,2.5434,0.002897,0.04526,0.03868,-1.21565,-1.09075,1.59702,68.334,2.179,2.211,SEGUIR_RUTA,0
1.216,19,kalman,supervisor,19,8,0,1.13846,13,1,67.686,64.656,67.936,66.03,66.171,65.852,68.247,0.17317,3.80981,2.36756,2.68784,0.002897,0.04526,0.03868,-1.21572,-1.08794,1.59773,68.247,2.182,2.208,SEGUIR_RUTA,0
1.28,20,kalman,supervisor,19,8,0,1.13565,13,1,63.675,70.418,65.771,69.959,67.046,65.974,68.326,0.17324,3.81122,2.512,2.826,0.002897,0.04526,-0.03868,-1.2158,-1.08514,1.59831,68.326,2.185,2.206,SEGUIR_RUTA,0
1.344,21,kalman,supervisor,19,8,0,1.13284,13,1,67.986,65.157,62.879,57.993,66.572,65.724,68.31,0.17328,3.81218,2.65016,2.97044,0.002897,0.04526,0.03868,-1.21588,-1.08233,1.59878,68.31,2.186,2.204,SEGUIR_RUTA,0
1.408,22,kalman,supervisor,19,8,0,1.13003,13,1,67.522,68.806,68.002,86.21,68.164,66.501,68.565,0.17331,3.81284,2.78832,3.1086,0.002832,0.04425,0.0,-1.21595,-1.07952,1.59917,68.565,2.188,2.202,SEGUIR_RUTA,0
1.472,23,kalman,supervisor,19,8,0,1.12722,13,1,63.595,71.372,62.485,70.073,67.483,67.087,68.659,0.17333,3.81329,2.92648,3.24676,0.002832,0.04425,0.0,-1.21603,-1.07671,1.5995,68.659,2.189,2.201,SEGUIR_RUTA,0
1.536,24,kalman,supervisor,19,8,0,1.12441,13,1,70.303,59.78,72.245,63.788,65.041,66.861,68.325,0.17335,3.8136,3.07092,3.3912,0.002961,0.04627,0.0,-1.21612,-1.0739,1.59976,68.325,2.19,2.2,SEGUIR_RUTA,0
1.6,25,kalman,supervisor,19,8,0,1.1216,13,1,61.14,67.007,66.468,78.42,64.073,66.267,67.869,0.17335,3.81381,3.20908,3.52936,0.002832,0.04425,0.0,-1.2162,-1.07109,1.59998,67.869,2.191,2.199,SEGUIR_RUTA,0
1.664,26,kalman,supervisor,19,8,0,1.11879,13,1,61.605,71.001,70.115,69.849,66.303,66.213,67.885,0.17336,3.81395,3.34724,3.6738,0.002897,0.04526,0.03868,-1.21628,-1.06828,1.60016,67.885,2.192,2.198,SEGUIR_RUTA,0
1.728,27,kalman,supervisor,19,8,0,1.11598,13,1,71.002,64.194,69.049,68.786,67.598,66.1,68.123,0.17337,3.81405,3.49168,3.81196,0.002897,0.04526,-0.03868,-1.21636,-1.06548,1.60031,68.123,2.193,2.198,SEGUIR_RUTA,0
1.792,28,kalman,supervisor,19,8,0,1.11317,13,1,66.049,61.029,64.085,64.002,63.539,65.311,67.609,0.17337,3.81412,3.62984,3.95012,0.002832,0.04425,0.0,-1.21645,-1.06267,1.60043,67.609,2.193,2.197,SEGUIR_RUTA,0
1.856,29,kalman,supervisor,19,8,0,1.11036,13,1,68.194,77.661,64.706,69.33,72.928,66.888,68.818,0.17337,3.81416,3.768,4.09456,0.002897,0.04526,0.03868,-1.21653,-1.05986,1.60053,68.818,2.193,2.197,SEGUIR_RUTA,0
1.92,30,kalman,supervisor,19,8,0,1.10755,13,1,67.39,71.83,68.031,75.06,69.61,67.995,69.243,0.17337,3.81419,3.91244,4.23272,0.002897,0.04526,-0.03868,-1.21661,-1.05705,1.60061,69.243,2.194,2.196,SEGUIR_RUTA,0
1.984,31,kalman,supervisor,19,8,0,1.10474,13,1,70.059,67.687,68.106,82.658,68.873,68.51,69.466,0.17337,3.81422,4.0506,4.37716,0.002897,0.04526,0.03868,-1.2167,-1.05424,1.60068,69.466,2.194,2.196,SEGUIR_RUTA,0
2.048,32,kalman,supervisor,19,8,0,1.10193,13,1,68.266,71.62,64.98,60.444,69.943,68.978,69.83,0.17337,3.81423,4.18876,4.51532,0.002832,0.04425,0.0,-1.21678,-1.05143,1.60073,69.83,2.194,2.196,SEGUIR_RUTA,0
2.112,33,kalman,supervisor,19,8,0,1.09912,13,1,61.083,62.704,68.835,70.533,61.894,68.649,68.741,0.17337,3.81424,4.3332,4.65348,0.002897,0.04526,-0.03868,-1.21686,-1.04862,1.60077,68.741,2.194,2.196,SEGUIR_RUTA,0
2.176,34,kalman,supervisor,19,8,0,1.09631,13,1,67.843,70.896,66.535,65.147,69.37,67.938,69.137,0.17337,3.81425,4.47136,4.79792,0.002897,0.04526,0.03868,-1.21695,-1.04582,1.60081,69.137,2.195,2.196,SEGUIR_RUTA,0
2.24,35,kalman,supervisor,19,8,0,1.0935,13,1,66.705,68.107,68.457,63.887,67.406,67.497,69.125,0.17338,3.81425,4.6158,4.93608,0.002897,0.04526,-0.03868,-1.21703,-1.04301,1.60083,69.125,2.195,2.196,SEGUIR_RUTA,0
2.304,36,kalman,supervisor,19,8,0,1.09069,13,1,63.93,72.795,65.589,57.557,68.363,67.395,69.273,0.17338,3.81425,4.75396,5.07424,0.002832,0.04425,0.0,-1.21712,-1.0402,1.60086,69.273,2.195,2.195,SEGUIR_RUTA,0
2.368,37,kalman,supervisor,19,8,0,1.08788,13,1,68.884,62.977,59.918,61.936,65.93,66.592,68.981,0.17338,3.81426,4.89212,5.21868,0.002897,0.04526,0.03868,-1.2172,-1.03739,1.60088,68.981,2.195,2.195,SEGUIR_RUTA,0
2.432,38,kalman,supervisor,19,8,0,1.08508,13,1,64.865,68.418,73.338,62.838,66.641,67.542,68.863,0.17338,3.81426,5.03656,5.35684,0.002897,0.04526,-0.03868,-1.21729,-1.03458,1.60089,68.863,2.195,2.195,SEGUIR_RUTA,0
2.496,39,kalman,supervisor,19,8,0,1.08227,13,1,69.434,67.714,62.059,87.059,68.574,67.383,69.1,0.17338,3.81426,5.17472,5.50128,0.002897,0.04526,0.03868,-1.21737,-1.03177,1.6009,69.1,2.195,2.195,SEGUIR_RUTA,0
2.56,40,kalman,supervisor,19,8,0,1.07946,13,1,67.131,67.768,64.698,62.995,67.45,67.392,69.095,0.17338,3.81426,5.31288,5.63944,0.002832,0.04425,-0.0,-1.21746,-1.02896,1.60091,69.095,2.195,2.195,SEGUIR_RUTA,0
2.624,41,kalman,supervisor,19,8,0,1.07665,13,1,60.622,61.118,59.569,76.039,60.87,65.893,67.956,0.17338,3.81426,5.45732,5.7776,0.002897,0.04526,-0.03868,-1.21754,-1.02616,1.60092,67.956,2.195,2.195,SEGUIR_RUTA,0
2.688,42,kalman,supervisor,19,8,0,1.07384,13,1,64.772,66.512,69.661,64.483,65.642,65.835,67.842,0.17338,3.81426,5.59548,5.92204,0.002897,0.04526,0.03868,-1.21763,-1.02335,1.60092,67.842,2.195,2.195,SEGUIR_RUTA,0
2.752,43,kalman,supervisor,19,8,0,1.07103,13,1,70.291,68.58,69.933,69.736,69.435,66.394,68.399,0.17338,3.81426,5.73364,6.0602,0.002832,0.04425,0.0,-1.21771,-1.02054,1.60093,68.399,2.195,2.195,SEGUIR_RUTA,0
2.816,44,kalman,supervisor,19,8,0,1.06822,13,1,65.151,70.821,66.789,75.142,67.986,66.276,68.615,0.17338,3.81426,5.87808,6.19836,0.002897,0.04526,-0.03868,-1.21779,-1.01773,1.60093,68.615,2.195,2.195,SEGUIR_RUTA,0
2.88,45,kalman,supervisor,19,8,0,1.06541,13,1,68.345,67.052,58.754,60.211,67.699,66.326,68.743,0.17338,3.81426,6.01624,6.3428,0.002897,0.04526,0.03868,-1.21788,-1.01492,1.60094,68.743,2.195,2.195,SEGUIR_RUTA,0
2.944,46,kalman,supervisor,19,8,0,1.0626,13,1,68.634,66.734,67.799,66.708,67.684,67.689,68.841,0.17338,3.81426,6.1544,6.48096,0.002832,0.04425,0.0,-1.21796,-1.01211,1.60094,68.841,2.195,2.195,SEGUIR_RUTA,0
3.008,47,kalman,supervisor,19,8,0,1.05979,13,1,65.137,64.694,67.189,66.591,64.915,67.544,68.447,0.17338,3.81426,6.29884,6.61912,0.002897,0.04526,-0.03868,-1.21805,-1.00931,1.60094,68.447,2.195,2.195,SEGUIR_RUTA,0
3.072,48,kalman,supervisor,19,8,0,1.05698,13,1,62.49,66.947,69.412,68.145,64.718,66.6,68.088,0.17338,3.81426,6.437,6.76356,0.002897,0.04526,0.03868,-1.21813,-1.0065,1.60094,68.088,2.195,2.195,SEGUIR_RUTA,0
3.136,49,kalman,supervisor,19,8,0,1.05417,13,1,65.994,70.223,64.689,68.81,68.109,66.625,68.379,0.17338,3.81426,6.58144,6.90172,0.002897,0.04526,-0.03868,-1.21822,-1.00369,1.60094,68.379,2.195,2.195,SEGUIR_RUTA,0
3.2,50,kalman,supervisor,19,8,0,1.05136,13,1,67.61,66.006,76.029,64.033,66.808,66.447,68.388,0.17338,3.81426,6.7196,7.03988,0.002832,0.04425,0.0,-1.2183,-1.00088,1.60095,68.388,2.195,2.195,SEGUIR_RUTA,0
3.264,51,kalman,supervisor,19,8,0,1.04855,13,1,71.374,65.079,64.842,73.687,68.226,66.555,68.647,0.17338,3.81426,6.85776,7.18432,0.002897,0.04526,0.03868,-1.21839,-0.99807,1.60095,68.647,2.195,2.195,SEGUIR_RUTA,0
3.328,52,kalman,supervisor,19,8,0,1.04574,13,1,61.154,63.082,67.078,71.641,62.118,65.996,67.802,0.17338,3.81426,7.0022,7.32248,0.002897,0.04526,-0.03868,-1.21847,-0.99526,1.60095,67.802,2.195,2.195,SEGUIR_RUTA,0
3.392,53,kalman,supervisor,19,8,0,1.04293,13,1,70.206,67.109,61.745,70.656,68.658,66.784,68.238,0.17338,3.81426,7.14036,7.46692,0.002897,0.04526,0.03868,-1.21856,-0.99245,1.60095,68.238,2.195,2.195,SEGUIR_RUTA,0
3.456,54,kalman,supervisor,19,8,0,1.04012,13,1,69.137,71.515,67.889,68.118,70.326,67.227,68.881,0.17338,3.81426,7.27852,7.60508,0.002832,0.04425,0.0,-1.21864,-0.98965,1.60095,68.881,2.195,2.195,SEGUIR_RUTA,0
3.52,55,kalman,supervisor,19,8,0,1.03731,13,1,60.905,67.036,64.31,63.224,63.97,66.66,68.317,0.17338,3.81426,7.42296,7.74324,0.002897,0.04526,-0.03868,-1.21873,-0.98684,1.60095,68.317,2.195,2.195,SEGUIR_RUTA,0
3.584,56,kalman,supervisor,19,8,0,1.0345,13,1,72.453,62.885,69.885,67.113,67.669,66.548,68.492,0.17338,3.81426,7.56112,7.88768,0.002897,0.04526,0.03868,-1.21881,-0.98403,1.60095,68.492,2.195,2.195,SEGUIR_RUTA,0
3.648,57,kalman,supervisor,19,8,0,1.03169,13,1,68.736,65.573,63.955,66.324,67.154,67.555,68.541,0.17338,3.81426,7.69928,8.02584,0.002832,0.04425,0.0,-1.2189,-0.98122,1.60095,68.541,2.195,2.195,SEGUIR_RUTA,0
3.712,58,kalman,supervisor,19,8,0,1.02888,13,1,60.291,66.631,66.925,66.318,63.461,66.516,67.947,0.17338,3.81426,7.84372,8.164,0.002897,0.04526,-0.03868,-1.21898,-0.97841,1.60095,67.947,2.195,2.195,SEGUIR_RUTA,0
3.776,59,kalman,supervisor,19,8,0,1.02607,13,1,75.428,71.961,62.294,72.419,73.695,67.19,69.231,0.17338,3.81426,7.98188,8.30844,0.002897,0.04526,0.03868,-1.21907,-0.9756,1.60095,69.231,2.195,2.195,SEGUIR_RUTA,0
3.84,60,kalman,supervisor,19,8,0,1.02326,13,1,60.269,71.337,68.205,65.988,65.803,67.556,68.924,0.17338,3.81426,8.12632,8.4466,0.002897,0.04526,-0.03868,-1.21915,-0.9728,1.60095,68.924,2.195,2.195,SEGUIR_RUTA,0
3.904,61,kalman,supervisor,19,8,0,1.02045,13,1,61.886,74.617,66.738,67.773,68.252,67.673,69.089,0.17338,3.81426,8.26448,8.58476,0.002832,0.04425,-0.0,-1.21923,-0.96999,1.60095,69.089,2.195,2.195,SEGUIR_RUTA,0
3.968,62,kalman,supervisor,19,8,0,1.01764,13,1,70.766,72.236,66.753,72.271,71.501,68.542,69.794,0.17338,3.81426,8.40264,8.7292,0.002897,0.04526,0.03868,-1.21932,-0.96718,1.60095,69.794,2.195,2.195,SEGUIR_RUTA,0
4.032,63,kalman,supervisor,19,8,0,1.01483,13,1,60.781,69.71,73.228,62.366,65.245,68.899,69.293,0.17338,3.81426,8.54708,8.86736,0.002897,0.04526,-0.03868,-1.2194,-0.96437,1.60095,69.293,2.195,2.195,SEGUIR_RUTA,0
4.096,64,kalman,supervisor,19,8,0,1.01202,13,1,67.38,60.854,67.359,65.393,64.117,66.984,68.683,0.17338,3.81426,8.68524,9.0118,0.002897,0.04526,0.03868,-1.21949,-0.96156,1.60095,68.683,2.195,2.195,SEGUIR_RUTA,0
4.16,65,kalman,supervisor,19,8,0,1.00921,13,1,66.703,69.964,70.145,68.216,68.334,67.49,68.903,0.17338,3.81426,8.8234,9.14996,0.002832,0.04425,0.0,-1.21957,-0.95875,1.60095,68.903,2.195,2.195,SEGUIR_RUTA,0
4.224,66,kalman,supervisor,19,8,0,1.0064,13,1,67.838,68.18,66.079,69.198,68.009,67.441,69.036,0.17338,3.81426,8.96784,9.28812,0.002897,0.04526,-0.03868,-1.21966,-0.95594,1.60095,69.036,2.195,2.195,SEGUIR_RUTA,0
4.288,67,kalman,supervisor,19,8,0,1.00359,13,1,70.508,75.631,71.641,63.602,73.069,67.755,70.022,0.17338,3.81426,9.106,9.43256,0.002897,0.04526,0.03868,-1.21974,-0.95314,1.60095,70.022,2.195,2.195,SEGUIR_RUTA,0
4.352,68,kalman,supervisor,19,8,0,1.00078,13,1,66.086,66.799,69.948,64.244,66.443,67.994,69.683,0.17338,3.81426,9.24416,9.57072,0.002832,0.04425,-0.0,-1.21983,-0.95033,1.60095,69.683,2.195,2.195,SEGUIR_RUTA,0
4.416,69,kalman,supervisor,19,8,0,0.99797,13,1,66.724,70.027,71.959,67.956,68.375,68.846,69.743,0.17338,3.81426,9.3886,9.70888,0.002897,0.04526,-0.03868,-1.21991,-0.94752,1.60095,69.743,2.195,2.195,SEGUIR_RUTA,0
4.48,70,kalman,supervisor,19,8,0,0.99516,13,1,63.346,74.718,62.424,65.789,69.032,68.986,69.907,0.17338,3.81426,9.52676,9.85332,0.002897,0.04526,0.03868,-1.22,-0.94471,1.60095,69.907,2.195,2.195,SEGUIR_RUTA,0
4.544,71,kalman,supervisor,19,8,0,0.99235,13,1,60.363,69.104,65.434,70.677,64.734,68.331,69.298,0.17338,3.81426,9.6712,9.99148,0.002897,0.04526,-0.03868,-1.22008,-0.9419,1.60095,69.298,2.195,2.195,SEGUIR_RUTA,0
4.608,72,kalman,supervisor,19,8,0,0.98954,13,1,68.361,71.53,72.621,70.656,69.945,67.706,69.691,0.17338,3.81426,9.80936,10.12964,0.002832,0.04425,0.0,-1.22017,-0.93909,1.60095,69.691,2.195,2.195,SEGUIR_RUTA,0
4.672,73,kalman,supervisor,19,8,0,0.98673,13,1,68.726,62.581,71.497,78.865,65.654,67.548,69.278,0.17338,3.81426,9.94752,10.27408,0.002897,0.04526,0.03868,-1.22025,-0.93629,1.60095,69.278,2.195,2.195,SEGUIR_RUTA,0
4.736,74,kalman,supervisor,19,8,0,0.98392,13,1,68.561,71.312,65.859,67.155,69.937,67.86,69.68,0.17338,3.81426,10.09196,10.41224,0.002897,0.04526,-0.03868,-1.22034,-0.93348,1.60095,69.68,2.195,2.195,SEGUIR_RUTA,0
4.8,75,kalman,supervisor,19,8,0,0.98111,13,1,65.261,68.439,63.227,77.533,66.85,67.424,69.476,0.17338,3.81426,10.23012,10.55668,0.002897,0.04526,0.03868,-1.22042,-0.93067,1.60095,69.476,2.195,2.195,SEGUIR_RUTA,0
4.864,76,kalman,supervisor,19,8,0,0.9783,13,1,64.81,64.711,64.493,69.906,64.76,67.429,68.94,0.17338,3.81426,10.36828,10.69484,0.002832,0.04425,-0.0,-1.22051,-0.92786,1.60095,68.94,2.195,2.195,SEGUIR_RUTA,0
4.928,77,kalman,supervisor,19,8,0,0.97549,13,1,69.039,65.309,63.052,67.516,67.174,66.875,68.921,0.17338,3.81426,10.51272,10.833,0.002897,0.04526,-0.03868,-1.22059,-0.92505,1.60095,68.921,2.195,2.195,SEGUIR_RUTA,0
4.992,78,kalman,supervisor,19,8,0,0.97268,13,1,67.772,66.163,69.209,64.129,66.967,67.138,68.87,0.17338,3.81426,10.65088,10.97744,0.002897,0.04526,0.03868,-1.22067,-0.92224,1.60095,68.87,2.195,2.195,SEGUIR_RUTA,0
5.056,79,kalman,supervisor,19,8,0,0.96988,13,1,65.482,70.791,64.425,105.023,68.137,66.778,69.023,0.17338,3.81426,10.78904,11.1156,0.002832,0.04425,0.0,-1.22076,-0.91943,1.60095,69.023,2.195,2.195,SEGUIR_RUTA,0
5.12,80,kalman,supervisor,19,8,0,0.96707,13,1,70.599,65.601,66.889,72.152,68.1,67.028,69.151,0.17338,3.81426,10.93348,11.25376,0.002897,0.04526,-0.03868,-1.22084,-0.91663,1.60095,69.151,2.195,2.195,SEGUIR_RUTA,0
5.184,81,kalman,supervisor,19,8,0,0.96426,13,1,64.23,71.118,67.529,63.302,67.674,67.61,69.182,0.17338,3.81426,11.07164,11.3982,0.002897,0.04526,0.03868,-1.22093,-0.91382,1.60095,69.182,2.195,2.195,SEGUIR_RUTA,0
5.248,82,kalman,supervisor,19,8,0,0.96145,13,1,59.833,69.137,68.66,67.251,64.485,67.073,68.649,0.17338,3.81426,11.2098,11.53636,0.002832,0.04425,0.0,-1.22101,-0.91101,1.60095,68.649,2.195,2.195,SEGUIR_RUTA,0
5.312,83,kalman,supervisor,19,8,0,0.95864,13,1,65.776,71.926,71.745,70.096,68.851,67.449,68.971,0.17338,3.81426,11.35424,11.67452,0.002897,0.04526,-0.03868,-1.2211,-0.9082,1.60095,68.971,2.195,2.195,SEGUIR_RUTA,0
5.376,84,kalman,supervisor,19,8,0,0.95583,13,1,69.291,70.304,61.106,74.525,69.797,67.781,69.402,0.17338,3.81426,11.4924,11.81896,0.002897,0.04526,0.03868,-1.22118,-0.90539,1.60095,69.402,2.195,2.195,SEGUIR_RUTA,0
5.44,85,kalman,supervisor,19,8,0,0.95302,13,1,67.935,69.748,63.895,67.272,68.842,67.93,69.592,0.17338,3.81426,11.63684,11.95712,0.002897,0.04526,-0.03868,-1.22127,-0.90258,1.60095,69.592,2.195,2.195,SEGUIR_RUTA,0
5.504,86,kalman,supervisor,19,8,0,0.95021,13,1,62.879,70.983,64.45,69.209,66.931,67.781,69.418,0.17338,3.81426,11.775,12.10156,0.002897,0.04526,0.03868,-1.22135,-0.89977,1.60095,69.418,2.195,2.195,SEGUIR_RUTA,0
5.568,87,kalman,supervisor,19,8,0,0.9474,13,1,63.31,66.83,66.382,108.718,65.07,67.898,68.945,0.17338,3.81426,11.91316,12.23972,0.002832,0.04425,0.0,-1.22144,-0.89697,1.60095,68.945,2.195,2.195,SEGUIR_RUTA,0
5.632,88,kalman,supervisor,19,8,0,0.94459,13,1,70.492,69.849,68.673,67.229,70.171,68.162,69.445,0.17338,3.81426,12.0576,12.37788,0.002897,0.04526,-0.03868,-1.22152,-0.89416,1.60095,69.445,2.195,2.195,SEGUIR_RUTA,0
5.696,89,kalman,supervisor,19,8,0,0.94178,13,1,65.581,68.94,67.229,62.422,67.26,67.655,69.353,0.17338,3.81426,12.19576,12.52232,0.002897,0.04526,0.03868,-1.22161,-0.89135,1.60095,69.353,2.195,2.195,SEGUIR_RUTA,0
5.76,90,kalman,supervisor,19,8,0,0.93897,13,1,61.35,70.254,64.66,72.052,65.802,67.047,69.019,0.17338,3.81426,12.33392,12.66048,0.002832,0.04425,0.0,-1.22169,-0.88854,1.60095,69.019,2.195,2.195,SEGUIR_RUTA,0
5.824,91,kalman,supervisor,19,8,0,0.93616,13,1,68.006,75.589,71.446,67.214,71.798,68.02,69.788,0.17338,3.81426,12.47836,12.79864,0.002897,0.04526,-0.03868,-1.22178,-0.88573,1.60095,69.788,2.195,2.195,SEGUIR_RUTA,0
5.888,92,kalman,supervisor,19,8,0,0.93335,13,1,69.596,68.456,62.039,64.87,69.026,68.811,69.943,0.17338,3.81426,12.61652,12.94308,0.002897,0.04526,0.03868,-1.22186,-0.88292,1.60095,69.943,2.195,2.195,SEGUIR_RUTA,0
5.952,93,kalman,supervisor,19,8,0,0.93054,13,1,64.792,68.135,78.15,70.837,66.463,68.07,69.621,0.17338,3.81426,12.75468,13.08124,0.002832,0.04425,-0.0,-1.22195,-0.88012,1.60095,69.621,2.195,2.195,SEGUIR_RUTA,0
6.016,94,kalman,supervisor,19,8,0,0.92773,13,1,63.608,64.986,69.436,68.118,64.297,67.477,68.985,0.17338,3.81426,12.89912,13.2194,0.002897,0.04526,-0.03868,-1.22203,-0.87731,1.60095,68.985,2.195,2.195,SEGUIR_RUTA,0
6.08,95,kalman,supervisor,19,8,0,0.92492,13,1,68.328,66.869,65.224,100.972,67.598,67.836,69.032,0.17338,3.81426,13.03728,13.36384,0.002897,0.04526,0.03868,-1.22211,-0.8745,1.60095,69.032,2.195,2.195,SEGUIR_RUTA,0
6.144,96,kalman,supervisor,19,8,0,0.92211,13,1,69.042,68.135,70.232,74.419,68.588,67.194,69.242,0.17338,3.81426,13.18172,13.502,0.002897,0.04526,-0.03868,-1.2222,-0.87169,1.60095,69.242,2.195,2.195,SEGUIR_RUTA,0
6.208,97,kalman,supervisor,19,8,0,0.9193,13,1,67.246,65.314,62.555,74.147,66.28,66.645,69.01,0.17338,3.81426,13.31988,13.64016,0.002832,0.04425,0.0,-1.22228,-0.86888,1.60095,69.01,2.195,2.195,SEGUIR_RUTA,0
6.272,98,kalman,supervisor,19,8,0,0.91649,13,1,68.618,65.435,68.136,64.587,67.027,66.758,68.953,0.17338,3.81426,13.45804,13.7846,0.002897,0.04526,0.03868,-1.22237,-0.86607,1.60095,68.953,2.195,2.195,SEGUIR_RUTA,0
6.336,99,kalman,supervisor,19,8,0,0.91368,13,1,70.937,69.459,67.523,70.562,70.198,67.938,69.456,0.17338,3.81426,13.60248,13.92276,0.002897,0.04526,-0.03868,-1.22245,-0.86326,1.60095,69.456,2.195,2.195,SEGUIR_RUTA,0
