t_s,muestra,modo_decision,pose_fuente,ruta_celdas,waypoints_total,waypoint_indice,distancia_waypoint_m,grid_fila,grid_columna,ps0_frontal_der,ps7_frontal_izq,ps2_lateral_der,ps5_lateral_izq,frontal_crudo,frontal_filtrado,frontal_kalman,kalman_ganancia,kalman_p,encoder_izq_rad,encoder_der_rad,avance_ds_m,velocidad_lineal_m_s,velocidad_angular_rad_s,odom_x_m,odom_y_m,odom_theta_rad,valor_decision,vel_motor_izq_rad_s,vel_motor_der_rad_s,accion,bloqueo_contador
1.408,22,kalman,supervisor,23,7,0,0.13064,13,1,67.522,68.806,68.002,66.481,68.164,66.501,67.588,0.17331,3.81284,-6.85776,7.9756,0.001867,0.02917,2.82392,-1.19522,-1.22197,2.96892,67.588,-1.789,4.808,SEGUIR_RUTA,0
1.472,23,kalman,supervisor,23,7,0,0.13122,13,1,63.595,71.372,62.485,70.073,67.483,67.087,67.768,0.17333,3.81329,-6.9708,8.28332,0.001995,0.03118,2.59182,-1.19441,-1.22209,3.02018,67.768,-1.477,4.668,SEGUIR_RUTA,0
1.536,24,kalman,supervisor,23,7,0,0.13175,13,1,70.303,59.78,72.245,63.788,65.041,66.861,67.5,0.17335,3.8136,-7.065,8.57848,0.00206,0.03219,2.3984,-1.19371,-1.22215,3.06128,67.5,-1.23,4.553,SEGUIR_RUTA,0
1.6,25,kalman,supervisor,23,7,0,0.13189,13,1,61.14,67.007,66.468,64.542,64.073,66.267,67.116,0.17335,3.81381,-7.14664,8.86736,0.002124,0.03319,2.28235,-1.19353,-1.22216,3.10996,67.116,-0.96,4.421,SEGUIR_RUTA,0
1.664,26,kalman,supervisor,23,7,0,0.13016,13,1,61.605,71.001,70.115,69.849,66.303,66.213,67.205,0.17336,3.81395,-7.20316,9.14996,0.002317,0.03621,2.08893,-1.19568,-1.22216,-3.05489,67.205,-0.383,4.116,SEGUIR_RUTA,0
1.728,27,kalman,supervisor,23,7,0,0.12808,13,1,71.002,64.194,69.049,68.786,67.598,66.1,67.516,0.17337,3.81405,-7.22828,9.41372,0.002446,0.03822,1.77946,-1.19807,-1.22245,-2.95345,67.516,0.089,3.841,SEGUIR_RUTA,0
1.792,28,kalman,supervisor,23,7,0,0.12578,13,0,66.049,61.029,64.085,64.002,63.539,65.311,67.082,0.17337,3.81412,-7.222,9.65864,0.002575,0.04023,1.46999,-1.20054,-1.22301,-2.86906,67.082,0.466,3.601,SEGUIR_RUTA,0
1.856,29,kalman,supervisor,23,7,0,0.12335,13,0,68.194,77.661,64.706,69.33,72.928,66.888,68.357,0.17337,3.81416,-7.19688,9.891,0.002639,0.04124,1.27657,-1.20301,-1.22379,-2.79826,68.357,0.772,3.391,SEGUIR_RUTA,0
1.92,30,kalman,supervisor,23,7,0,0.12083,13,0,67.39,71.83,68.031,75.06,69.61,67.995,68.849,0.17337,3.81419,-7.14664,10.1108,0.002768,0.04325,1.04447,-1.20546,-1.22475,-2.73843,68.849,1.024,3.208,SEGUIR_RUTA,0
1.984,31,kalman,supervisor,23,7,0,0.11827,13,0,70.059,67.687,68.106,65.849,68.873,68.51,69.128,0.17337,3.81422,-7.07756,10.31176,0.002768,0.04325,0.81236,-1.20786,-1.22584,-2.68753,69.128,1.233,3.048,SEGUIR_RUTA,0
2.048,32,kalman,supervisor,23,7,0,0.1156,13,0,68.266,71.62,64.98,60.444,69.943,68.978,69.544,0.17337,3.81423,-7.0022,10.50644,0.002768,0.04325,0.73499,-1.21029,-1.22709,-2.64714,69.544,1.393,2.919,SEGUIR_RUTA,0
2.112,33,kalman,supervisor,23,7,0,0.11289,13,0,61.083,62.704,68.835,70.533,61.894,68.649,68.498,0.17337,3.81424,-6.91428,10.69484,0.002832,0.04425,0.61894,-1.21269,-1.22843,-2.61319,68.498,1.526,2.81,SEGUIR_RUTA,0
2.176,34,kalman,supervisor,23,7,0,0.11016,13,0,67.843,70.896,66.535,65.147,69.37,67.938,68.937,0.17337,3.81425,-6.8138,10.87696,0.002897,0.04526,0.50289,-1.21506,-1.22986,-2.58461,68.937,1.635,2.716,SEGUIR_RUTA,0
2.24,35,kalman,supervisor,23,7,0,0.10741,13,0,66.705,68.107,68.457,63.887,67.406,67.497,68.952,0.17338,3.81425,-6.70704,11.04652,0.002832,0.04425,0.38684,-1.21739,-1.23135,-2.56052,68.952,1.726,2.637,SEGUIR_RUTA,0
2.304,36,kalman,supervisor,23,7,0,0.10464,13,0,63.93,72.795,65.589,57.557,68.363,67.395,69.131,0.17338,3.81425,-6.60028,11.21608,0.002832,0.04425,0.38684,-1.21971,-1.2329,-2.5402,69.131,1.801,2.57,SEGUIR_RUTA,0
2.368,37,kalman,supervisor,23,7,0,0.10186,13,0,68.884,62.977,59.918,61.936,65.93,66.592,68.857,0.17338,3.81426,-6.48724,11.37936,0.002832,0.04425,0.30947,-1.22199,-1.2345,-2.52305,68.857,1.864,2.513,SEGUIR_RUTA,0
2.432,38,kalman,supervisor,23,7,0,0.09907,13,0,64.865,68.418,73.338,62.838,66.641,67.542,68.76,0.17338,3.81426,-6.36792,11.54264,0.002897,0.04526,0.27079,-1.22426,-1.23614,-2.50857,68.76,1.916,2.464,SEGUIR_RUTA,0
2.496,39,kalman,supervisor,23,7,0,0.09628,13,0,69.434,67.714,62.059,75.589,68.574,67.383,69.015,0.17338,3.81426,-6.24232,11.69964,0.002897,0.04526,0.19342,-1.22651,-1.23781,-2.49634,69.015,1.96,2.423,SEGUIR_RUTA,0
2.56,40,kalman,supervisor,23,7,0,0.09348,13,0,67.131,67.768,64.698,62.995,67.45,67.392,69.031,0.17338,3.81426,-6.11672,11.85664,0.002897,0.04526,0.19342,-1.22874,-1.2395,-2.48599,69.031,1.997,2.388,SEGUIR_RUTA,0
2.624,41,kalman,supervisor,23,7,0,0.09068,13,0,60.622,61.118,59.569,76.039,60.87,65.893,67.897,0.17338,3.81426,-5.99112,12.00736,0.002832,0.04425,0.15474,-1.23095,-1.24122,-2.47724,67.897,2.027,2.359,SEGUIR_RUTA,0
2.688,42,kalman,supervisor,23,7,0,0.08788,13,0,64.772,66.512,69.661,64.483,65.642,65.835,67.793,0.17338,3.81426,-5.85924,12.15808,0.002897,0.04526,0.11605,-1.23315,-1.24296,-2.46983,67.793,2.053,2.334,SEGUIR_RUTA,0
2.752,43,kalman,supervisor,23,7,0,0.08507,13,0,70.291,68.58,69.933,69.736,69.435,66.394,68.365,0.17338,3.81426,-5.72736,12.3088,0.002897,0.04526,0.11605,-1.23535,-1.24471,-2.46355,68.365,2.075,2.314,SEGUIR_RUTA,0
2.816,44,kalman,supervisor,23,7,0,0.08226,13,0,65.151,70.821,66.789,69.94,67.986,66.276,68.581,0.17338,3.81426,-5.59548,12.45324,0.002832,0.04425,0.07737,-1.23753,-1.24648,-2.45822,68.581,2.093,2.296,SEGUIR_RUTA,0
2.88,45,kalman,supervisor,23,7,1,0.07946,13,0,68.345,67.052,58.754,56.09,67.699,66.326,68.715,0.17338,3.81426,-5.4636,12.60396,0.002897,0.04526,0.11605,-1.2397,-1.24826,-2.45369,68.715,-6.28,6.28,GIRAR_A_WAYPOINT,0
2.944,46,kalman,supervisor,23,7,1,0.34371,13,0,68.634,66.734,67.799,66.708,67.684,67.689,68.536,0.17338,3.81426,-5.85924,12.9996,-0.0,-0.0,4.87417,-1.23979,-1.2482,-2.16779,68.536,-6.28,6.28,GIRAR_A_WAYPOINT,0
3.008,47,kalman,supervisor,23,7,1,0.34372,13,0,65.137,64.694,67.189,66.591,64.915,67.544,67.94,0.17338,3.81426,-6.22976,13.40152,0.000322,0.00503,4.75812,-1.23979,-1.24819,-1.8704,67.94,-6.28,6.28,GIRAR_A_WAYPOINT,0
3.072,48,kalman,supervisor,23,7,1,0.3438,13,0,62.49,66.947,69.412,63.9,64.718,66.6,67.35,0.17338,3.81426,-6.66308,13.80344,-0.000322,-0.00503,5.14496,-1.23987,-1.24818,-1.72082,67.35,-6.28,6.28,SEGUIR_RUTA,0
3.136,49,kalman,supervisor,23,7,1,0.3438,13,0,65.994,70.223,64.689,68.81,68.109,66.625,67.481,0.17338,3.81426,-7.05872,14.19908,0.0,0.0,4.87417,-1.23987,-1.24818,-1.72082,67.481,-6.28,6.28,SEGUIR_RUTA,0
3.2,50,kalman,supervisor,23,7,1,0.3438,13,0,67.61,66.006,76.029,64.033,66.808,66.447,67.365,0.17338,3.81426,-7.46064,14.601,0.0,0.0,4.95154,-1.23987,-1.24818,-1.72082,67.365,-6.28,6.28,SEGUIR_RUTA,0
3.264,51,kalman,supervisor,23,7,1,0.3438,13,0,71.374,65.079,64.842,69.04,68.226,66.555,67.514,0.17338,3.81426,-7.86256,15.00292,-0.0,-0.0,4.95154,-1.23987,-1.24818,-1.72082,67.514,-6.28,6.28,SEGUIR_RUTA,0
3.328,52,kalman,supervisor,23,7,1,0.3438,13,0,61.154,63.082,67.078,71.641,62.118,65.996,66.578,0.17338,3.81426,-8.26448,15.40484,0.0,0.0,4.95154,-1.23987,-1.24818,-1.72082,66.578,-6.28,6.28,SEGUIR_RUTA,0
3.392,53,kalman,supervisor,23,7,1,0.3438,13,0,70.206,67.109,61.745,70.656,68.658,66.784,66.945,0.17338,3.81426,-8.66012,15.80676,6.4e-05,0.00101,4.91285,-1.23987,-1.24818,-1.72082,66.945,-6.28,6.28,SEGUIR_RUTA,0
3.456,54,kalman,supervisor,23,7,1,0.3438,13,0,69.137,71.515,67.889,68.118,70.326,67.227,67.525,0.17338,3.81426,-9.06204,16.2024,-6.4e-05,-0.00101,4.91285,-1.23987,-1.24818,-1.72082,67.525,-6.28,6.28,SEGUIR_RUTA,0
3.52,55,kalman,supervisor,23,7,1,0.34377,13,0,60.905,67.036,69.631,63.224,63.97,66.66,66.909,0.17338,3.81426,-9.46396,16.60432,0.0,0.0,4.95154,-1.23978,-1.2478,-1.42293,66.909,-4.507,5.806,SEGUIR_RUTA,0
3.584,56,kalman,supervisor,23,7,1,0.34377,13,0,72.453,62.885,75.375,67.113,67.669,66.548,67.124,0.17338,3.81426,-9.75284,16.97484,0.000837,0.01308,4.06181,-1.23978,-1.2478,-1.42293,67.124,-4.507,5.806,SEGUIR_RUTA,0
3.648,57,kalman,supervisor,23,7,1,0.34377,13,0,68.736,65.573,69.357,66.324,67.154,67.555,67.218,0.17338,3.81426,-10.03544,17.34536,0.000901,0.01408,4.02312,-1.23978,-1.2478,-1.42293,67.218,-4.507,5.806,SEGUIR_RUTA,0
3.712,58,kalman,supervisor,23,7,1,0.34377,13,0,60.291,66.631,72.427,66.318,63.461,66.516,66.65,0.17338,3.81426,-10.32432,17.71588,0.000837,0.01308,4.06181,-1.23978,-1.2478,-1.42293,66.65,-4.507,5.806,SEGUIR_RUTA,0
3.776,59,kalman,supervisor,23,7,1,0.34377,13,0,75.428,71.961,67.772,72.419,73.695,67.19,67.954,0.17338,3.81426,-10.6132,18.0864,0.000837,0.01308,4.06181,-1.23978,-1.2478,-1.42293,67.954,-4.507,5.806,SEGUIR_RUTA,0
3.84,60,kalman,supervisor,23,7,1,0.34401,13,0,60.269,71.337,68.205,65.988,65.803,67.556,67.664,0.17338,3.81426,-10.90208,18.45692,0.000837,0.01308,4.06181,-1.24002,-1.24778,-1.3035,67.664,-3.777,5.566,SEGUIR_RUTA,0
3.904,61,kalman,supervisor,23,7,1,0.34488,13,0,61.886,74.617,66.738,67.773,68.252,67.673,67.881,0.17338,3.81426,-11.14072,18.8086,0.001159,0.0181,3.63629,-1.24061,-1.24589,-1.20243,67.881,-3.139,5.343,SEGUIR_RUTA,0
3.968,62,kalman,supervisor,23,7,1,0.34599,13,0,70.766,72.236,66.753,72.271,71.501,68.542,68.655,0.17338,3.81426,-11.34168,19.154,0.001481,0.02313,3.3655,-1.24144,-1.24408,-1.13765,68.655,-2.727,5.19,SEGUIR_RUTA,0
4.032,63,kalman,supervisor,23,7,1,0.34708,13,0,60.781,69.71,73.228,62.366,65.245,68.899,68.218,0.17338,3.81426,-11.51752,19.48056,0.001545,0.02414,3.09471,-1.24228,-1.24242,-1.08025,68.218,-2.367,5.049,SEGUIR_RUTA,0
4.096,64,kalman,supervisor,23,7,1,0.34823,13,0,67.38,60.854,67.359,65.393,64.117,66.984,67.685,0.17338,3.81426,-11.66824,19.80712,0.001802,0.02816,2.93998,-1.24319,-1.24099,-1.03201,67.685,-2.068,4.927,SEGUIR_RUTA,0
4.16,65,kalman,supervisor,23,7,1,0.3492,13,0,66.703,69.964,70.145,68.216,68.334,67.49,67.983,0.17338,3.81426,-11.80012,20.12112,0.001867,0.02917,2.74656,-1.24397,-1.23976,-0.99096,67.983,-1.817,4.82,SEGUIR_RUTA,0
4.224,66,kalman,supervisor,23,7,1,0.34961,13,0,67.838,68.18,66.079,69.198,68.009,67.441,68.179,0.17338,3.81426,-11.91944,20.42884,0.001931,0.03017,2.6305,-1.2443,-1.23929,-0.93008,68.179,-1.469,4.664,SEGUIR_RUTA,0
4.288,67,kalman,supervisor,23,7,1,0.34872,13,0,70.508,75.631,71.641,63.602,73.069,67.755,69.231,0.17338,3.81426,-12.01364,20.724,0.00206,0.03218,2.3984,-1.24352,-1.24002,-0.81048,69.231,-0.824,4.352,SEGUIR_RUTA,0
4.352,68,kalman,supervisor,23,7,1,0.34845,13,0,66.086,66.799,69.948,64.244,66.443,67.994,68.978,0.17338,3.81426,-12.06388,21.00032,0.002317,0.03621,2.01156,-1.24329,-1.24022,-0.75707,68.978,-0.542,4.203,SEGUIR_RUTA,0
4.416,69,kalman,supervisor,23,7,1,0.34697,13,0,66.724,70.027,71.959,67.956,68.375,68.846,69.109,0.17338,3.81426,-12.10156,21.27036,0.002382,0.03721,1.89551,-1.24198,-1.24138,-0.65376,69.109,-0.021,3.907,SEGUIR_RUTA,0
4.48,70,kalman,supervisor,23,7,1,0.34491,13,0,63.346,74.718,62.424,65.789,69.032,68.986,69.351,0.17338,3.81426,-12.10156,21.52156,0.002575,0.04023,1.54736,-1.24012,-1.24268,-0.55758,69.351,0.445,3.615,SEGUIR_RUTA,0
4.544,71,kalman,supervisor,23,7,1,0.34264,13,0,60.363,69.104,65.434,70.677,64.734,68.331,68.819,0.17338,3.81426,-12.07016,21.75392,0.002704,0.04224,1.23788,-1.23802,-1.24388,-0.47997,68.819,0.807,3.367,SEGUIR_RUTA,0
4.608,72,kalman,supervisor,23,7,1,0.34023,13,0,68.361,71.53,72.621,70.656,69.945,67.706,69.282,0.17338,3.81426,-12.01992,21.96744,0.002704,0.04224,1.00578,-1.23575,-1.24497,-0.41739,69.282,1.09,3.159,SEGUIR_RUTA,0
4.672,73,kalman,supervisor,23,7,1,0.33766,13,0,68.726,62.581,71.497,68.474,65.654,67.548,68.928,0.17338,3.81426,-11.95084,22.1684,0.002768,0.04325,0.81236,-1.23331,-1.24598,-0.36896,68.928,1.302,2.993,SEGUIR_RUTA,0
4.736,74,kalman,supervisor,23,7,1,0.33498,13,0,68.561,71.312,65.859,67.155,69.937,67.86,69.384,0.17338,3.81426,-11.8692,22.36308,0.002832,0.04425,0.69631,-1.23075,-1.24692,-0.33097,69.384,1.465,2.86,SEGUIR_RUTA,0
4.8,75,kalman,supervisor,23,7,1,0.33227,13,0,65.261,68.439,63.227,68.138,66.85,67.424,69.225,0.17338,3.81426,-11.775,22.5452,0.002832,0.04425,0.54157,-1.22814,-1.24777,-0.29949,69.225,1.598,2.748,SEGUIR_RUTA,0
4.864,76,kalman,supervisor,23,7,1,0.32954,13,0,64.81,64.711,64.493,69.906,64.76,67.429,68.739,0.17338,3.81426,-11.66824,22.72104,0.002897,0.04526,0.42552,-1.2255,-1.24855,-0.2734,68.739,1.707,2.654,SEGUIR_RUTA,0
4.928,77,kalman,supervisor,23,7,1,0.32679,13,0,69.039,65.309,63.052,67.516,67.174,66.875,68.748,0.17338,3.81426,-11.56148,22.8906,0.002832,0.04425,0.38684,-1.22283,-1.24927,-0.25182,68.748,1.796,2.574,SEGUIR_RUTA,0
4.992,78,kalman,supervisor,23,7,1,0.32403,13,0,67.772,66.163,69.209,64.129,66.967,67.138,68.72,0.17338,3.81426,-11.44844,23.05388,0.002832,0.04425,0.30947,-1.22014,-1.24994,-0.23398,68.72,1.868,2.508,SEGUIR_RUTA,0
5.056,79,kalman,supervisor,23,7,1,0.32126,13,0,65.482,70.791,64.425,70.921,68.137,66.778,68.907,0.17338,3.81426,-11.32912,23.21716,0.002897,0.04526,0.27079,-1.21743,-1.25056,-0.21928,68.907,1.928,2.453,SEGUIR_RUTA,0
5.12,80,kalman,supervisor,23,7,1,0.31848,13,0,70.599,65.601,66.889,72.152,68.1,67.028,69.054,0.17338,3.81426,-11.20352,23.37416,0.002897,0.04526,0.19342,-1.21471,-1.25115,-0.20719,69.054,1.976,2.408,SEGUIR_RUTA,0
5.184,81,kalman,supervisor,23,7,1,0.31569,13,0,64.23,71.118,67.529,63.302,67.674,67.61,69.096,0.17338,3.81426,-11.07792,23.52488,0.002832,0.04425,0.15474,-1.21197,-1.25172,-0.19725,69.096,2.016,2.37,SEGUIR_RUTA,0
5.248,82,kalman,supervisor,23,7,1,0.31289,13,0,59.833,69.137,68.66,67.251,64.485,67.073,68.584,0.17338,3.81426,-10.94604,23.6756,0.002897,0.04526,0.11605,-1.20923,-1.25225,-0.18909,68.584,2.048,2.339,SEGUIR_RUTA,0
5.312,83,kalman,supervisor,23,7,1,0.31009,13,0,65.776,71.926,71.745,70.096,68.851,67.449,68.911,0.17338,3.81426,-10.82044,23.82632,0.002832,0.04425,0.15474,-1.20648,-1.25277,-0.1824,68.911,2.074,2.314,SEGUIR_RUTA,0
5.376,84,kalman,supervisor,23,7,1,0.30729,13,0,69.291,70.304,61.106,74.525,69.797,67.781,69.358,0.17338,3.81426,-10.68228,23.97704,0.002961,0.04627,0.07737,-1.20372,-1.25327,-0.17693,69.358,2.096,2.293,SEGUIR_RUTA,0
5.44,85,kalman,supervisor,23,7,1,0.30449,13,0,67.935,69.748,63.895,67.272,68.842,67.93,69.55,0.17338,3.81426,-10.5504,24.12148,0.002832,0.04425,0.07737,-1.20096,-1.25376,-0.17243,69.55,2.114,2.276,SEGUIR_RUTA,0
5.504,86,kalman,supervisor,23,7,1,0.30168,13,1,62.879,70.983,64.45,69.209,66.931,67.781,69.377,0.17338,3.81426,-10.41852,24.26592,0.002832,0.04425,0.07737,-1.19819,-1.25423,-0.16875,69.377,2.128,2.262,SEGUIR_RUTA,0
5.568,87,kalman,supervisor,23,7,1,0.29888,13,1,63.31,66.83,66.382,70.18,65.07,67.898,68.917,0.17338,3.81426,-10.28036,24.41036,0.002897,0.04526,0.03868,-1.19542,-1.2547,-0.16573,68.917,2.14,2.25,SEGUIR_RUTA,0
5.632,88,kalman,supervisor,23,7,1,0.29607,13,1,70.492,69.849,68.673,67.229,70.171,68.162,69.422,0.17338,3.81426,-10.1422,24.5548,0.002897,0.04526,0.03868,-1.19265,-1.25516,-0.16325,69.422,2.149,2.24,SEGUIR_RUTA,0
5.696,89,kalman,supervisor,23,7,1,0.29326,13,1,65.581,68.94,67.229,62.422,67.26,67.655,69.334,0.17338,3.81426,-10.00404,24.69924,0.002897,0.04526,0.03868,-1.18988,-1.25561,-0.16121,69.334,2.157,2.233,SEGUIR_RUTA,0
5.76,90,kalman,supervisor,23,7,1,0.29045,13,1,61.35,70.254,64.66,72.052,65.802,67.047,69.009,0.17338,3.81426,-9.86588,24.84368,0.002897,0.04526,0.03868,-1.18711,-1.25606,-0.15953,69.009,2.164,2.226,SEGUIR_RUTA,0
5.824,91,kalman,supervisor,23,7,1,0.28764,13,1,68.006,75.589,71.446,67.214,71.798,68.02,69.774,0.17338,3.81426,-9.72772,24.98184,0.002832,0.04425,-0.0,-1.18433,-1.2565,-0.15815,69.774,2.169,2.221,SEGUIR_RUTA,0
5.888,92,kalman,supervisor,23,7,1,0.28483,13,1,69.596,68.456,62.039,64.87,69.026,68.811,69.931,0.17338,3.81426,-9.58956,25.12628,0.002897,0.04526,0.03868,-1.18156,-1.25694,-0.157,69.931,2.174,2.216,SEGUIR_RUTA,0
5.952,93,kalman,supervisor,23,7,1,0.28202,13,1,64.792,68.135,78.15,70.837,66.463,68.07,69.617,0.17338,3.81426,-9.4514,25.27072,0.002897,0.04526,0.03868,-1.17878,-1.25738,-0.15604,69.617,2.177,2.213,SEGUIR_RUTA,0
6.016,94,kalman,supervisor,23,7,1,0.27921,13,1,63.608,64.986,69.436,68.118,64.297,67.477,68.976,0.17338,3.81426,-9.31324,25.40888,0.002832,0.04425,0.0,-1.17601,-1.25782,-0.15525,68.976,2.181,2.21,SEGUIR_RUTA,0
6.08,95,kalman,supervisor,23,7,1,0.2764,13,1,68.328,66.869,65.224,60.774,67.598,67.836,69.024,0.17338,3.81426,-9.17508,25.55332,0.002897,0.04526,0.03868,-1.17323,-1.25825,-0.1546,69.024,2.183,2.207,SEGUIR_RUTA,0
6.144,96,kalman,supervisor,23,7,1,0.27359,13,1,69.042,68.135,70.232,74.419,68.588,67.194,69.236,0.17338,3.81426,-9.03064,25.69148,0.002897,0.04526,-0.03868,-1.17045,-1.25868,-0.15406,69.236,2.185,2.205,SEGUIR_RUTA,0
6.208,97,kalman,supervisor,23,7,1,0.27078,13,1,67.246,65.314,62.555,74.147,66.28,66.645,69.011,0.17338,3.81426,-8.89248,25.83592,0.002897,0.04526,0.03868,-1.16768,-1.25911,-0.1536,69.011,2.187,2.203,SEGUIR_RUTA,0
